Year,Week,WeekX,Location,Sex,Age,Deaths,
20,45,97,Hospital,M,65-74,49,Non-COVID-19
20,45,97,Hospital,F,75-84,57,Non-COVID-19
20,45,97,Hospital,M,75-84,81,Non-COVID-19
20,45,97,Hospital,M,85+,48,Non-COVID-19
20,45,97,Hospital,F,85+,69,Non-COVID-19
20,45,97,Other institution,F,85+,1,COVID-19 mentioned
20,45,97,Other institution,M,65-74,1,Non-COVID-19
20,45,97,Other institution,F,85+,1,Non-COVID-19
20,45,97,Other institution,M,85+,1,Non-COVID-19
20,46,98,Care Home,F,45-64,2,COVID-19 mentioned
20,46,98,Care Home,F,65-74,2,COVID-19 mentioned
20,46,98,Care Home,M,65-74,5,COVID-19 mentioned
20,46,98,Care Home,F,75-84,8,COVID-19 mentioned
20,46,98,Care Home,M,75-84,15,COVID-19 mentioned
20,46,98,Care Home,M,85+,12,COVID-19 mentioned
20,46,98,Care Home,F,85+,28,COVID-19 mentioned
20,46,98,Care Home,F,1-14,1,Non-COVID-19
20,46,98,Care Home,F,15-44,1,Non-COVID-19
20,46,98,Care Home,M,45-64,2,Non-COVID-19
20,46,98,Care Home,F,45-64,4,Non-COVID-19
20,46,98,Care Home,F,65-74,6,Non-COVID-19
20,46,98,Care Home,M,65-74,10,Non-COVID-19
20,46,98,Care Home,M,75-84,29,Non-COVID-19
20,46,98,Care Home,F,75-84,44,Non-COVID-19
20,46,98,Care Home,M,85+,41,Non-COVID-19
20,46,98,Care Home,F,85+,83,Non-COVID-19
20,46,98,Home / Non-institution,M,45-64,1,COVID-19 mentioned
20,46,98,Home / Non-institution,F,65-74,2,COVID-19 mentioned
20,46,98,Home / Non-institution,F,75-84,1,COVID-19 mentioned
20,46,98,Home / Non-institution,M,75-84,1,COVID-19 mentioned
20,46,98,Home / Non-institution,F,85+,1,COVID-19 mentioned
20,46,98,Home / Non-institution,M,85+,2,COVID-19 mentioned
20,46,98,Home / Non-institution,F,0,1,Non-COVID-19
20,46,98,Home / Non-institution,F,15-44,9,Non-COVID-19
20,46,98,Home / Non-institution,M,15-44,13,Non-COVID-19
20,46,98,Home / Non-institution,F,45-64,38,Non-COVID-19
20,46,98,Home / Non-institution,M,45-64,56,Non-COVID-19
20,46,98,Home / Non-institution,F,65-74,36,Non-COVID-19
20,46,98,Home / Non-institution,M,65-74,43,Non-COVID-19
20,46,98,Home / Non-institution,F,75-84,42,Non-COVID-19
20,46,98,Home / Non-institution,M,75-84,63,Non-COVID-19
20,46,98,Home / Non-institution,M,85+,44,Non-COVID-19
20,46,98,Home / Non-institution,F,85+,46,Non-COVID-19
20,46,98,Hospital,M,15-44,1,COVID-19 mentioned
20,46,98,Hospital,F,45-64,7,COVID-19 mentioned
20,46,98,Hospital,M,45-64,22,COVID-19 mentioned
20,46,98,Hospital,F,65-74,15,COVID-19 mentioned
20,46,98,Hospital,M,65-74,29,COVID-19 mentioned
20,46,98,Hospital,F,75-84,28,COVID-19 mentioned
20,46,98,Hospital,M,75-84,46,COVID-19 mentioned
20,46,98,Hospital,F,85+,25,COVID-19 mentioned
20,46,98,Hospital,M,85+,26,COVID-19 mentioned
20,46,98,Hospital,F,0,1,Non-COVID-19
20,46,98,Hospital,M,0,2,Non-COVID-19
20,46,98,Hospital,M,1-14,1,Non-COVID-19
20,46,98,Hospital,F,15-44,2,Non-COVID-19
20,46,98,Hospital,M,15-44,5,Non-COVID-19
20,46,98,Hospital,F,45-64,33,Non-COVID-19
20,46,98,Hospital,M,45-64,42,Non-COVID-19
20,46,98,Hospital,F,65-74,45,Non-COVID-19
20,46,98,Hospital,M,65-74,45,Non-COVID-19
20,46,98,Hospital,F,75-84,58,Non-COVID-19
20,46,98,Hospital,M,75-84,73,Non-COVID-19
20,46,98,Hospital,M,85+,65,Non-COVID-19
20,46,98,Hospital,F,85+,72,Non-COVID-19
20,46,98,Other institution,M,75-84,1,Non-COVID-19
20,46,98,Other institution,F,85+,2,Non-COVID-19
20,47,99,Care Home,M,45-64,1,COVID-19 mentioned
20,47,99,Care Home,F,65-74,3,COVID-19 mentioned
20,47,99,Care Home,M,65-74,3,COVID-19 mentioned
20,47,99,Care Home,F,75-84,4,COVID-19 mentioned
20,47,99,Care Home,M,75-84,12,COVID-19 mentioned
20,47,99,Care Home,M,85+,9,COVID-19 mentioned
20,47,99,Care Home,F,85+,35,COVID-19 mentioned
20,47,99,Care Home,M,15-44,1,Non-COVID-19
20,47,99,Care Home,M,45-64,4,Non-COVID-19
20,47,99,Care Home,F,45-64,5,Non-COVID-19
20,47,99,Care Home,M,65-74,13,Non-COVID-19
20,47,99,Care Home,F,65-74,17,Non-COVID-19
20,47,99,Care Home,M,75-84,23,Non-COVID-19
20,47,99,Care Home,F,75-84,35,Non-COVID-19
20,47,99,Care Home,M,85+,40,Non-COVID-19
20,47,99,Care Home,F,85+,114,Non-COVID-19
20,47,99,Home / Non-institution,F,45-64,1,COVID-19 mentioned
20,47,99,Home / Non-institution,M,45-64,4,COVID-19 mentioned
20,47,99,Home / Non-institution,F,65-74,1,COVID-19 mentioned
20,47,99,Home / Non-institution,M,65-74,2,COVID-19 mentioned
20,47,99,Home / Non-institution,F,75-84,1,COVID-19 mentioned
20,47,99,Home / Non-institution,M,75-84,5,COVID-19 mentioned
20,47,99,Home / Non-institution,M,85+,1,COVID-19 mentioned
20,47,99,Home / Non-institution,F,85+,2,COVID-19 mentioned
20,47,99,Home / Non-institution,F,15-44,8,Non-COVID-19
20,47,99,Home / Non-institution,M,15-44,15,Non-COVID-19
20,47,99,Home / Non-institution,F,45-64,31,Non-COVID-19
20,47,99,Home / Non-institution,M,45-64,60,Non-COVID-19
20,47,99,Home / Non-institution,F,65-74,39,Non-COVID-19
20,47,99,Home / Non-institution,M,65-74,50,Non-COVID-19
20,47,99,Home / Non-institution,F,75-84,31,Non-COVID-19
20,47,99,Home / Non-institution,M,75-84,61,Non-COVID-19
20,47,99,Home / Non-institution,M,85+,52,Non-COVID-19
20,47,99,Home / Non-institution,F,85+,62,Non-COVID-19
20,47,99,Hospital,F,15-44,1,COVID-19 mentioned
20,47,99,Hospital,M,15-44,1,COVID-19 mentioned
20,47,99,Hospital,F,45-64,7,COVID-19 mentioned
20,47,99,Hospital,M,45-64,18,COVID-19 mentioned
20,47,99,Hospital,F,65-74,16,COVID-19 mentioned
20,47,99,Hospital,M,65-74,16,COVID-19 mentioned
20,47,99,Hospital,F,75-84,14,COVID-19 mentioned
20,47,99,Hospital,M,75-84,32,COVID-19 mentioned
20,47,99,Hospital,M,85+,22,COVID-19 mentioned
20,47,99,Hospital,F,85+,35,COVID-19 mentioned
20,47,99,Hospital,F,0,1,Non-COVID-19
20,47,99,Hospital,M,0,1,Non-COVID-19
20,47,99,Hospital,F,15-44,1,Non-COVID-19
20,47,99,Hospital,M,15-44,9,Non-COVID-19
20,47,99,Hospital,M,45-64,28,Non-COVID-19
20,47,99,Hospital,F,45-64,30,Non-COVID-19
20,47,99,Hospital,F,65-74,41,Non-COVID-19
20,47,99,Hospital,M,65-74,49,Non-COVID-19
20,47,99,Hospital,F,75-84,56,Non-COVID-19
20,47,99,Hospital,M,75-84,77,Non-COVID-19
20,47,99,Hospital,F,85+,75,Non-COVID-19
20,47,99,Hospital,M,85+,82,Non-COVID-19
20,47,99,Other institution,F,15-44,1,Non-COVID-19
20,47,99,Other institution,M,45-64,1,Non-COVID-19
20,47,99,Other institution,F,85+,1,Non-COVID-19
20,48,100,Care Home,F,45-64,1,COVID-19 mentioned
20,48,100,Care Home,F,65-74,1,COVID-19 mentioned
20,48,100,Care Home,M,65-74,2,COVID-19 mentioned
20,48,100,Care Home,F,75-84,11,COVID-19 mentioned
20,48,100,Care Home,M,75-84,12,COVID-19 mentioned
20,48,100,Care Home,M,85+,17,COVID-19 mentioned
20,48,100,Care Home,F,85+,31,COVID-19 mentioned
20,48,100,Care Home,M,15-44,2,Non-COVID-19
20,48,100,Care Home,M,45-64,5,Non-COVID-19
20,48,100,Care Home,F,45-64,7,Non-COVID-19
20,48,100,Care Home,M,65-74,11,Non-COVID-19
20,48,100,Care Home,F,65-74,13,Non-COVID-19
20,48,100,Care Home,M,75-84,29,Non-COVID-19
20,48,100,Care Home,F,75-84,36,Non-COVID-19
20,48,100,Care Home,M,85+,35,Non-COVID-19
20,48,100,Care Home,F,85+,91,Non-COVID-19
20,48,100,Home / Non-institution,F,45-64,1,COVID-19 mentioned
20,48,100,Home / Non-institution,M,45-64,2,COVID-19 mentioned
20,48,100,Home / Non-institution,M,65-74,2,COVID-19 mentioned
20,48,100,Home / Non-institution,M,75-84,1,COVID-19 mentioned
20,48,100,Home / Non-institution,F,75-84,2,COVID-19 mentioned
20,48,100,Home / Non-institution,M,85+,1,COVID-19 mentioned
20,48,100,Home / Non-institution,F,85+,2,COVID-19 mentioned
20,48,100,Home / Non-institution,F,0,1,Non-COVID-19
20,48,100,Home / Non-institution,M,0,1,Non-COVID-19
20,48,100,Home / Non-institution,F,1-14,1,Non-COVID-19
20,48,100,Home / Non-institution,M,1-14,1,Non-COVID-19
20,48,100,Home / Non-institution,F,15-44,6,Non-COVID-19
20,48,100,Home / Non-institution,M,15-44,21,Non-COVID-19
20,48,100,Home / Non-institution,F,45-64,29,Non-COVID-19
20,48,100,Home / Non-institution,M,45-64,48,Non-COVID-19
20,48,100,Home / Non-institution,F,65-74,39,Non-COVID-19
20,48,100,Home / Non-institution,M,65-74,57,Non-COVID-19
20,48,100,Home / Non-institution,M,75-84,50,Non-COVID-19
20,48,100,Home / Non-institution,F,75-84,57,Non-COVID-19
20,48,100,Home / Non-institution,M,85+,39,Non-COVID-19
20,48,100,Home / Non-institution,F,85+,51,Non-COVID-19
20,48,100,Hospital,F,15-44,2,COVID-19 mentioned
20,48,100,Hospital,F,45-64,11,COVID-19 mentioned
20,48,100,Hospital,M,45-64,19,COVID-19 mentioned
20,48,100,Hospital,F,65-74,15,COVID-19 mentioned
20,48,100,Hospital,M,65-74,19,COVID-19 mentioned
20,48,100,Hospital,F,75-84,23,COVID-19 mentioned
20,48,100,Hospital,M,75-84,32,COVID-19 mentioned
20,48,100,Hospital,F,85+,18,COVID-19 mentioned
20,48,100,Hospital,M,85+,26,COVID-19 mentioned
20,48,100,Hospital,F,0,3,Non-COVID-19
20,48,100,Hospital,F,15-44,5,Non-COVID-19
20,48,100,Hospital,M,15-44,7,Non-COVID-19
20,48,100,Hospital,F,45-64,28,Non-COVID-19
20,48,100,Hospital,M,45-64,48,Non-COVID-19
20,48,100,Hospital,F,65-74,36,Non-COVID-19
20,48,100,Hospital,M,65-74,53,Non-COVID-19
20,48,100,Hospital,F,75-84,54,Non-COVID-19
20,48,100,Hospital,M,75-84,79,Non-COVID-19
20,48,100,Hospital,M,85+,56,Non-COVID-19
20,48,100,Hospital,F,85+,71,Non-COVID-19
20,48,100,Other institution,F,75-84,1,COVID-19 mentioned
20,48,100,Other institution,M,75-84,1,Non-COVID-19
20,48,100,Other institution,F,75-84,2,Non-COVID-19
20,48,100,Other institution,M,85+,1,Non-COVID-19
20,48,100,Other institution,F,85+,2,Non-COVID-19
20,49,101,Care Home,F,45-64,1,COVID-19 mentioned
20,49,101,Care Home,F,65-74,3,COVID-19 mentioned
20,49,101,Care Home,M,65-74,4,COVID-19 mentioned
20,49,101,Care Home,M,75-84,11,COVID-19 mentioned
20,49,101,Care Home,F,75-84,17,COVID-19 mentioned
20,49,101,Care Home,M,85+,18,COVID-19 mentioned
20,49,101,Care Home,F,85+,24,COVID-19 mentioned
20,49,101,Care Home,M,15-44,2,Non-COVID-19
20,49,101,Care Home,F,45-64,7,Non-COVID-19
20,49,101,Care Home,M,45-64,10,Non-COVID-19
20,49,101,Care Home,F,65-74,13,Non-COVID-19
20,49,101,Care Home,M,65-74,13,Non-COVID-19
20,49,101,Care Home,M,75-84,23,Non-COVID-19
20,49,101,Care Home,F,75-84,35,Non-COVID-19
20,49,101,Care Home,M,85+,36,Non-COVID-19
20,49,101,Care Home,F,85+,80,Non-COVID-19
20,49,101,Home / Non-institution,M,15-44,1,COVID-19 mentioned
20,49,101,Home / Non-institution,F,45-64,2,COVID-19 mentioned
20,49,101,Home / Non-institution,F,65-74,1,COVID-19 mentioned
20,49,101,Home / Non-institution,M,75-84,1,COVID-19 mentioned
20,49,101,Home / Non-institution,F,85+,2,COVID-19 mentioned
20,49,101,Home / Non-institution,M,85+,2,COVID-19 mentioned
20,49,101,Home / Non-institution,M,1-14,1,Non-COVID-19
20,49,101,Home / Non-institution,F,15-44,8,Non-COVID-19
20,49,101,Home / Non-institution,M,15-44,17,Non-COVID-19
20,49,101,Home / Non-institution,F,45-64,30,Non-COVID-19
20,49,101,Home / Non-institution,M,45-64,50,Non-COVID-19
20,49,101,Home / Non-institution,F,65-74,39,Non-COVID-19
20,49,101,Home / Non-institution,M,65-74,56,Non-COVID-19
20,49,101,Home / Non-institution,M,75-84,52,Non-COVID-19
20,49,101,Home / Non-institution,F,75-84,58,Non-COVID-19
20,49,101,Home / Non-institution,M,85+,39,Non-COVID-19
20,49,101,Home / Non-institution,F,85+,55,Non-COVID-19
20,49,101,Hospital,M,15-44,1,COVID-19 mentioned
20,49,101,Hospital,F,45-64,1,COVID-19 mentioned
20,49,101,Hospital,M,45-64,15,COVID-19 mentioned
20,49,101,Hospital,F,65-74,13,COVID-19 mentioned
20,49,101,Hospital,M,65-74,19,COVID-19 mentioned
20,49,101,Hospital,F,75-84,23,COVID-19 mentioned
20,49,101,Hospital,M,75-84,25,COVID-19 mentioned
20,49,101,Hospital,F,85+,18,COVID-19 mentioned
20,49,101,Hospital,M,85+,30,COVID-19 mentioned
20,49,101,Hospital,M,0,3,Non-COVID-19
20,49,101,Hospital,M,15-44,4,Non-COVID-19
20,49,101,Hospital,F,15-44,7,Non-COVID-19
20,49,101,Hospital,F,45-64,28,Non-COVID-19
20,49,101,Hospital,M,45-64,39,Non-COVID-19
20,49,101,Hospital,F,65-74,44,Non-COVID-19
20,49,101,Hospital,M,65-74,58,Non-COVID-19
20,49,101,Hospital,F,75-84,54,Non-COVID-19
20,49,101,Hospital,M,75-84,68,Non-COVID-19
20,49,101,Hospital,M,85+,58,Non-COVID-19
20,49,101,Hospital,F,85+,72,Non-COVID-19
20,49,101,Other institution,M,45-64,1,Non-COVID-19
20,49,101,Other institution,F,75-84,1,Non-COVID-19
20,49,101,Other institution,F,85+,3,Non-COVID-19
20,50,102,Care Home,F,65-74,3,COVID-19 mentioned
20,50,102,Care Home,M,75-84,10,COVID-19 mentioned
20,50,102,Care Home,F,75-84,13,COVID-19 mentioned
20,50,102,Care Home,M,85+,13,COVID-19 mentioned
20,50,102,Care Home,F,85+,24,COVID-19 mentioned
20,50,102,Care Home,F,45-64,4,Non-COVID-19
20,50,102,Care Home,M,45-64,4,Non-COVID-19
20,50,102,Care Home,M,65-74,10,Non-COVID-19
20,50,102,Care Home,F,65-74,13,Non-COVID-19
20,50,102,Care Home,M,75-84,20,Non-COVID-19
20,50,102,Care Home,F,75-84,38,Non-COVID-19
20,50,102,Care Home,M,85+,40,Non-COVID-19
20,50,102,Care Home,F,85+,79,Non-COVID-19
20,50,102,Home / Non-institution,F,45-64,1,COVID-19 mentioned
20,50,102,Home / Non-institution,M,45-64,2,COVID-19 mentioned
20,50,102,Home / Non-institution,F,65-74,1,COVID-19 mentioned
20,50,102,Home / Non-institution,M,65-74,1,COVID-19 mentioned
20,50,102,Home / Non-institution,F,75-84,1,COVID-19 mentioned
20,50,102,Home / Non-institution,M,75-84,1,COVID-19 mentioned
20,50,102,Home / Non-institution,F,85+,1,COVID-19 mentioned
20,50,102,Home / Non-institution,F,15-44,9,Non-COVID-19
20,50,102,Home / Non-institution,M,15-44,24,Non-COVID-19
20,50,102,Home / Non-institution,F,45-64,34,Non-COVID-19
20,50,102,Home / Non-institution,M,45-64,45,Non-COVID-19
20,50,102,Home / Non-institution,F,65-74,35,Non-COVID-19
20,50,102,Home / Non-institution,M,65-74,41,Non-COVID-19
20,50,102,Home / Non-institution,F,75-84,40,Non-COVID-19
20,50,102,Home / Non-institution,M,75-84,55,Non-COVID-19
20,50,102,Home / Non-institution,M,85+,38,Non-COVID-19
20,50,102,Home / Non-institution,F,85+,56,Non-COVID-19
20,50,102,Hospital,F,45-64,6,COVID-19 mentioned
20,50,102,Hospital,M,45-64,15,COVID-19 mentioned
20,50,102,Hospital,F,65-74,13,COVID-19 mentioned
20,50,102,Hospital,M,65-74,16,COVID-19 mentioned
20,50,102,Hospital,F,75-84,26,COVID-19 mentioned
20,50,102,Hospital,M,75-84,32,COVID-19 mentioned
20,50,102,Hospital,F,85+,21,COVID-19 mentioned
20,50,102,Hospital,M,85+,26,COVID-19 mentioned
20,50,102,Hospital,F,15-44,2,Non-COVID-19
20,50,102,Hospital,M,15-44,6,Non-COVID-19
20,50,102,Hospital,F,45-64,30,Non-COVID-19
20,50,102,Hospital,M,45-64,33,Non-COVID-19
20,50,102,Hospital,F,65-74,41,Non-COVID-19
20,50,102,Hospital,M,65-74,64,Non-COVID-19
20,50,102,Hospital,F,75-84,61,Non-COVID-19
20,50,102,Hospital,M,75-84,80,Non-COVID-19
20,50,102,Hospital,M,85+,56,Non-COVID-19
20,50,102,Hospital,F,85+,98,Non-COVID-19
20,50,102,Other institution,M,45-64,1,Non-COVID-19
20,50,102,Other institution,F,85+,1,Non-COVID-19
20,51,103,Care Home,F,45-64,1,COVID-19 mentioned
20,51,103,Care Home,F,65-74,3,COVID-19 mentioned
20,51,103,Care Home,M,65-74,3,COVID-19 mentioned
20,51,103,Care Home,F,75-84,8,COVID-19 mentioned
20,51,103,Care Home,M,75-84,11,COVID-19 mentioned
20,51,103,Care Home,M,85+,12,COVID-19 mentioned
20,51,103,Care Home,F,85+,36,COVID-19 mentioned
20,51,103,Care Home,M,45-64,8,Non-COVID-19
20,51,103,Care Home,F,45-64,11,Non-COVID-19
20,51,103,Care Home,F,65-74,10,Non-COVID-19
20,51,103,Care Home,M,65-74,12,Non-COVID-19
20,51,103,Care Home,F,75-84,28,Non-COVID-19
20,51,103,Care Home,M,75-84,31,Non-COVID-19
20,51,103,Care Home,M,85+,32,Non-COVID-19
20,51,103,Care Home,F,85+,87,Non-COVID-19
20,51,103,Home / Non-institution,M,45-64,2,COVID-19 mentioned
20,51,103,Home / Non-institution,M,65-74,1,COVID-19 mentioned
20,51,103,Home / Non-institution,M,75-84,4,COVID-19 mentioned
20,51,103,Home / Non-institution,M,85+,1,COVID-19 mentioned
20,51,103,Home / Non-institution,F,0,1,Non-COVID-19
20,51,103,Home / Non-institution,F,15-44,4,Non-COVID-19
20,51,103,Home / Non-institution,M,15-44,20,Non-COVID-19
20,51,103,Home / Non-institution,F,45-64,31,Non-COVID-19
20,51,103,Home / Non-institution,M,45-64,55,Non-COVID-19
20,51,103,Home / Non-institution,F,65-74,32,Non-COVID-19
20,51,103,Home / Non-institution,M,65-74,48,Non-COVID-19
20,51,103,Home / Non-institution,M,75-84,59,Non-COVID-19
20,51,103,Home / Non-institution,F,75-84,67,Non-COVID-19
20,51,103,Home / Non-institution,M,85+,32,Non-COVID-19
20,51,103,Home / Non-institution,F,85+,59,Non-COVID-19
20,51,103,Hospital,F,0,1,COVID-19 mentioned
20,51,103,Hospital,F,45-64,4,COVID-19 mentioned
20,51,103,Hospital,M,45-64,7,COVID-19 mentioned
20,51,103,Hospital,F,65-74,7,COVID-19 mentioned
20,51,103,Hospital,M,65-74,10,COVID-19 mentioned
20,51,103,Hospital,F,75-84,17,COVID-19 mentioned
20,51,103,Hospital,M,75-84,30,COVID-19 mentioned
20,51,103,Hospital,F,85+,21,COVID-19 mentioned
20,51,103,Hospital,M,85+,29,COVID-19 mentioned
20,51,103,Hospital,F,1-14,1,Non-COVID-19
20,51,103,Hospital,M,1-14,1,Non-COVID-19
20,51,103,Hospital,M,15-44,6,Non-COVID-19
20,51,103,Hospital,F,15-44,8,Non-COVID-19
20,51,103,Hospital,F,45-64,28,Non-COVID-19
20,51,103,Hospital,M,45-64,41,Non-COVID-19
20,51,103,Hospital,F,65-74,46,Non-COVID-19
20,51,103,Hospital,M,65-74,47,Non-COVID-19
20,51,103,Hospital,F,75-84,62,Non-COVID-19
20,51,103,Hospital,M,75-84,69,Non-COVID-19
20,51,103,Hospital,M,85+,58,Non-COVID-19
20,51,103,Hospital,F,85+,93,Non-COVID-19
20,51,103,Other institution,F,85+,2,Non-COVID-19
20,52,104,Care Home,F,45-64,1,COVID-19 mentioned
20,52,104,Care Home,M,65-74,4,COVID-19 mentioned
20,52,104,Care Home,F,65-74,5,COVID-19 mentioned
20,52,104,Care Home,F,75-84,7,COVID-19 mentioned
20,52,104,Care Home,M,75-84,8,COVID-19 mentioned
20,52,104,Care Home,M,85+,9,COVID-19 mentioned
20,52,104,Care Home,F,85+,27,COVID-19 mentioned
20,52,104,Care Home,F,15-44,1,Non-COVID-19
20,52,104,Care Home,M,45-64,6,Non-COVID-19
20,52,104,Care Home,F,45-64,8,Non-COVID-19
20,52,104,Care Home,F,65-74,11,Non-COVID-19
20,52,104,Care Home,M,65-74,11,Non-COVID-19
20,52,104,Care Home,F,75-84,28,Non-COVID-19
20,52,104,Care Home,M,75-84,28,Non-COVID-19
20,52,104,Care Home,M,85+,38,Non-COVID-19
20,52,104,Care Home,F,85+,82,Non-COVID-19
20,52,104,Home / Non-institution,F,45-64,1,COVID-19 mentioned
20,52,104,Home / Non-institution,M,45-64,1,COVID-19 mentioned
20,52,104,Home / Non-institution,F,65-74,1,COVID-19 mentioned
20,52,104,Home / Non-institution,M,65-74,1,COVID-19 mentioned
20,52,104,Home / Non-institution,F,75-84,2,COVID-19 mentioned
20,52,104,Home / Non-institution,F,85+,1,COVID-19 mentioned
20,52,104,Home / Non-institution,M,85+,2,COVID-19 mentioned
20,52,104,Home / Non-institution,F,15-44,13,Non-COVID-19
20,52,104,Home / Non-institution,M,15-44,22,Non-COVID-19
20,52,104,Home / Non-institution,F,45-64,35,Non-COVID-19
20,52,104,Home / Non-institution,M,45-64,57,Non-COVID-19
20,52,104,Home / Non-institution,F,65-74,32,Non-COVID-19
20,52,104,Home / Non-institution,M,65-74,34,Non-COVID-19
20,52,104,Home / Non-institution,F,75-84,33,Non-COVID-19
20,52,104,Home / Non-institution,M,75-84,62,Non-COVID-19
20,52,104,Home / Non-institution,M,85+,26,Non-COVID-19
20,52,104,Home / Non-institution,F,85+,39,Non-COVID-19
20,52,104,Hospital,M,45-64,6,COVID-19 mentioned
20,52,104,Hospital,F,45-64,7,COVID-19 mentioned
20,52,104,Hospital,F,65-74,10,COVID-19 mentioned
20,52,104,Hospital,M,65-74,29,COVID-19 mentioned
20,52,104,Hospital,F,75-84,18,COVID-19 mentioned
20,52,104,Hospital,M,75-84,23,COVID-19 mentioned
20,52,104,Hospital,F,85+,18,COVID-19 mentioned
20,52,104,Hospital,M,85+,18,COVID-19 mentioned
20,52,104,Hospital,M,0,1,Non-COVID-19
20,52,104,Hospital,F,15-44,3,Non-COVID-19
20,52,104,Hospital,M,15-44,7,Non-COVID-19
20,52,104,Hospital,F,45-64,32,Non-COVID-19
20,52,104,Hospital,M,45-64,39,Non-COVID-19
20,52,104,Hospital,F,65-74,29,Non-COVID-19
20,52,104,Hospital,M,65-74,59,Non-COVID-19
20,52,104,Hospital,F,75-84,76,Non-COVID-19
20,52,104,Hospital,M,75-84,76,Non-COVID-19
20,52,104,Hospital,M,85+,54,Non-COVID-19
20,52,104,Hospital,F,85+,59,Non-COVID-19
20,52,104,Other institution,F,85+,1,COVID-19 mentioned
20,52,104,Other institution,F,75-84,1,Non-COVID-19
20,52,104,Other institution,F,85+,3,Non-COVID-19
20,53,105,Care Home,M,45-64,1,COVID-19 mentioned
20,53,105,Care Home,F,65-74,1,COVID-19 mentioned
20,53,105,Care Home,M,65-74,2,COVID-19 mentioned
20,53,105,Care Home,M,75-84,5,COVID-19 mentioned
20,53,105,Care Home,F,75-84,12,COVID-19 mentioned
20,53,105,Care Home,M,85+,13,COVID-19 mentioned
20,53,105,Care Home,F,85+,29,COVID-19 mentioned
20,53,105,Care Home,F,15-44,1,Non-COVID-19
20,53,105,Care Home,F,45-64,4,Non-COVID-19
20,53,105,Care Home,M,45-64,5,Non-COVID-19
20,53,105,Care Home,F,65-74,7,Non-COVID-19
20,53,105,Care Home,M,65-74,15,Non-COVID-19
20,53,105,Care Home,M,75-84,27,Non-COVID-19
20,53,105,Care Home,F,75-84,30,Non-COVID-19
20,53,105,Care Home,M,85+,37,Non-COVID-19
20,53,105,Care Home,F,85+,63,Non-COVID-19
20,53,105,Home / Non-institution,F,15-44,1,COVID-19 mentioned
20,53,105,Home / Non-institution,M,65-74,1,COVID-19 mentioned
20,53,105,Home / Non-institution,M,75-84,2,COVID-19 mentioned
20,53,105,Home / Non-institution,F,75-84,3,COVID-19 mentioned
20,53,105,Home / Non-institution,F,85+,1,COVID-19 mentioned
20,53,105,Home / Non-institution,M,85+,1,COVID-19 mentioned
20,53,105,Home / Non-institution,M,1-14,1,Non-COVID-19
20,53,105,Home / Non-institution,F,15-44,7,Non-COVID-19
20,53,105,Home / Non-institution,M,15-44,14,Non-COVID-19
20,53,105,Home / Non-institution,F,45-64,24,Non-COVID-19
20,53,105,Home / Non-institution,M,45-64,43,Non-COVID-19
20,53,105,Home / Non-institution,F,65-74,24,Non-COVID-19
20,53,105,Home / Non-institution,M,65-74,47,Non-COVID-19
20,53,105,Home / Non-institution,F,75-84,55,Non-COVID-19
20,53,105,Home / Non-institution,M,75-84,63,Non-COVID-19
20,53,105,Home / Non-institution,M,85+,38,Non-COVID-19
20,53,105,Home / Non-institution,F,85+,49,Non-COVID-19
20,53,105,Hospital,M,15-44,1,COVID-19 mentioned
20,53,105,Hospital,F,45-64,5,COVID-19 mentioned
20,53,105,Hospital,M,45-64,8,COVID-19 mentioned
20,53,105,Hospital,F,65-74,12,COVID-19 mentioned
20,53,105,Hospital,M,65-74,15,COVID-19 mentioned
20,53,105,Hospital,F,75-84,16,COVID-19 mentioned
20,53,105,Hospital,M,75-84,22,COVID-19 mentioned
20,53,105,Hospital,F,85+,17,COVID-19 mentioned
20,53,105,Hospital,M,85+,19,COVID-19 mentioned
20,53,105,Hospital,M,0,3,Non-COVID-19
20,53,105,Hospital,F,1-14,1,Non-COVID-19
20,53,105,Hospital,M,1-14,1,Non-COVID-19
20,53,105,Hospital,F,15-44,1,Non-COVID-19
20,53,105,Hospital,M,15-44,3,Non-COVID-19
20,53,105,Hospital,M,45-64,24,Non-COVID-19
20,53,105,Hospital,F,45-64,25,Non-COVID-19
20,53,105,Hospital,F,65-74,44,Non-COVID-19
20,53,105,Hospital,M,65-74,49,Non-COVID-19
20,53,105,Hospital,M,75-84,68,Non-COVID-19
20,53,105,Hospital,F,75-84,75,Non-COVID-19
20,53,105,Hospital,M,85+,68,Non-COVID-19
20,53,105,Hospital,F,85+,73,Non-COVID-19
20,53,105,Other institution,F,45-64,1,Non-COVID-19
20,53,105,Other institution,F,85+,1,Non-COVID-19
