Year,Week,Location,Sex,Age,Deaths
17,6,Home / Non-institution,M,85+,25
17,6,Home / Non-institution,F,85+,29
17,6,Hospital,M,85+,79
17,6,Hospital,F,85+,107
17,6,Other institution,M,85+,2
17,6,Other institution,F,85+,3
17,7,Care Home,M,85+,44
17,7,Care Home,F,85+,109
17,7,Home / Non-institution,M,85+,24
17,7,Home / Non-institution,F,85+,34
17,7,Hospital,M,85+,85
17,7,Hospital,F,85+,121
17,7,Other institution,F,85+,1
17,8,Care Home,M,85+,43
17,8,Care Home,F,85+,126
17,8,Home / Non-institution,M,85+,20
17,8,Home / Non-institution,F,85+,32
17,8,Hospital,M,85+,81
17,8,Hospital,F,85+,89
17,8,Other institution,F,85+,2
17,9,Care Home,M,85+,34
17,9,Care Home,F,85+,115
17,9,Home / Non-institution,M,85+,33
17,9,Home / Non-institution,F,85+,40
17,9,Hospital,M,85+,84
17,9,Hospital,F,85+,99
17,9,Other institution,M,85+,1
17,9,Other institution,F,85+,3
17,10,Care Home,M,85+,46
17,10,Care Home,F,85+,109
17,10,Home / Non-institution,M,85+,24
17,10,Home / Non-institution,F,85+,39
17,10,Hospital,M,85+,79
17,10,Hospital,F,85+,106
17,10,Other institution,F,85+,2
17,11,Care Home,M,85+,43
17,11,Care Home,F,85+,107
17,11,Home / Non-institution,M,85+,22
17,11,Home / Non-institution,F,85+,32
17,11,Hospital,M,85+,89
17,11,Hospital,F,85+,118
17,11,Other institution,M,85+,1
17,11,Other institution,F,85+,2
17,12,Care Home,M,85+,30
17,12,Care Home,F,85+,117
17,12,Home / Non-institution,M,85+,24
17,12,Home / Non-institution,F,85+,43
17,12,Hospital,M,85+,62
17,12,Hospital,F,85+,123
17,12,Other institution,F,85+,2
17,13,Care Home,M,85+,40
17,13,Care Home,F,85+,94
17,13,Home / Non-institution,M,85+,25
17,13,Home / Non-institution,F,85+,31
17,13,Hospital,M,85+,69
17,13,Hospital,F,85+,88
17,13,Other institution,F,85+,1
17,13,Other institution,M,85+,2
17,14,Care Home,M,85+,43
17,14,Care Home,F,85+,104
17,14,Home / Non-institution,M,85+,25
17,14,Home / Non-institution,F,85+,29
17,14,Hospital,M,85+,69
17,14,Hospital,F,85+,77
17,14,Other institution,F,85+,1
17,14,Other institution,M,85+,1
17,15,Care Home,M,85+,34
17,15,Care Home,F,85+,92
17,15,Home / Non-institution,M,85+,26
17,15,Home / Non-institution,F,85+,36
17,15,Hospital,M,85+,65
17,15,Hospital,F,85+,91
17,15,Other institution,M,85+,2
17,16,Care Home,M,85+,36
17,16,Care Home,F,85+,108
17,16,Home / Non-institution,M,85+,15
17,16,Home / Non-institution,F,85+,31
17,16,Hospital,M,85+,71
17,16,Hospital,F,85+,100
17,16,Other institution,F,85+,3
17,17,Care Home,M,85+,44
17,17,Care Home,F,85+,111
17,17,Home / Non-institution,M,85+,22
17,17,Home / Non-institution,F,85+,33
17,17,Hospital,M,85+,64
17,17,Hospital,F,85+,103
17,17,Other institution,M,85+,1
17,17,Other institution,F,85+,2
17,18,Care Home,M,85+,55
17,18,Care Home,F,85+,96
17,18,Home / Non-institution,M,85+,22
17,18,Home / Non-institution,F,85+,39
17,18,Hospital,M,85+,70
17,18,Hospital,F,85+,78
17,18,Other institution,F,85+,4
17,19,Care Home,M,85+,34
17,19,Care Home,F,85+,107
17,19,Home / Non-institution,M,85+,23
17,19,Home / Non-institution,F,85+,32
17,19,Hospital,M,85+,74
17,19,Hospital,F,85+,98
17,19,Other institution,F,85+,1
17,19,Other institution,M,85+,1
17,20,Care Home,M,85+,33
17,20,Care Home,F,85+,102
17,20,Home / Non-institution,M,85+,20
17,20,Home / Non-institution,F,85+,35
17,20,Hospital,M,85+,63
17,20,Hospital,F,85+,85
17,20,Other institution,M,85+,1
17,20,Other institution,F,85+,2
17,21,Care Home,M,85+,34
17,21,Care Home,F,85+,102
17,21,Home / Non-institution,M,85+,28
17,21,Home / Non-institution,F,85+,44
17,21,Hospital,M,85+,66
17,21,Hospital,F,85+,79
17,21,Other institution,F,85+,2
17,21,Other institution,M,85+,2
17,22,Care Home,M,85+,44
17,22,Care Home,F,85+,101
17,22,Home / Non-institution,F,85+,27
17,22,Home / Non-institution,M,85+,27
17,22,Hospital,M,85+,72
17,22,Hospital,F,85+,88
17,22,Other institution,M,85+,1
17,22,Other institution,F,85+,2
17,23,Care Home,M,85+,35
17,23,Care Home,F,85+,95
17,23,Home / Non-institution,M,85+,27
17,23,Home / Non-institution,F,85+,36
17,23,Hospital,M,85+,65
17,23,Hospital,F,85+,105
17,23,Other institution,F,85+,1
17,24,Care Home,M,85+,40
17,24,Care Home,F,85+,80
17,24,Home / Non-institution,F,85+,29
17,24,Home / Non-institution,M,85+,29
17,24,Hospital,M,85+,67
17,24,Hospital,F,85+,92
17,24,Other institution,F,85+,2
17,25,Care Home,M,85+,34
17,25,Care Home,F,85+,79
17,25,Home / Non-institution,M,85+,25
17,25,Home / Non-institution,F,85+,29
17,25,Hospital,M,85+,64
17,25,Hospital,F,85+,89
17,26,Care Home,M,85+,32
17,26,Care Home,F,85+,81
17,26,Home / Non-institution,M,85+,24
17,26,Home / Non-institution,F,85+,34
17,26,Hospital,M,85+,60
17,26,Hospital,F,85+,78
17,26,Other institution,F,85+,2
17,27,Care Home,M,85+,35
17,27,Care Home,F,85+,91
17,27,Home / Non-institution,M,85+,23
17,27,Home / Non-institution,F,85+,24
17,27,Hospital,M,85+,54
17,27,Hospital,F,85+,91
17,27,Other institution,M,85+,1
17,27,Other institution,F,85+,2
17,28,Care Home,M,85+,39
17,28,Care Home,F,85+,78
17,28,Home / Non-institution,M,85+,23
17,28,Home / Non-institution,F,85+,39
17,28,Hospital,F,85+,77
17,28,Hospital,M,85+,78
17,28,Other institution,M,85+,1
17,29,Care Home,M,85+,40
17,29,Care Home,F,85+,89
17,29,Home / Non-institution,M,85+,20
17,29,Home / Non-institution,F,85+,24
17,29,Hospital,M,85+,57
17,29,Hospital,F,85+,74
17,29,Other institution,F,85+,1
17,29,Other institution,M,85+,1
17,30,Care Home,M,85+,27
17,30,Care Home,F,85+,89
17,30,Home / Non-institution,M,85+,24
17,30,Home / Non-institution,F,85+,29
17,30,Hospital,M,85+,63
17,30,Hospital,F,85+,88
17,31,Care Home,M,85+,32
17,31,Care Home,F,85+,82
17,31,Home / Non-institution,M,85+,17
17,31,Home / Non-institution,F,85+,28
17,31,Hospital,M,85+,63
17,31,Hospital,F,85+,86
17,31,Other institution,F,85+,1
17,32,Care Home,M,85+,35
17,32,Care Home,F,85+,90
17,32,Home / Non-institution,M,85+,21
17,32,Home / Non-institution,F,85+,42
17,32,Hospital,M,85+,66
17,32,Hospital,F,85+,73
17,32,Other institution,F,85+,2
17,33,Care Home,M,85+,28
17,33,Care Home,F,85+,78
17,33,Home / Non-institution,M,85+,21
17,33,Home / Non-institution,F,85+,31
17,33,Hospital,M,85+,71
17,33,Hospital,F,85+,83
17,33,Other institution,F,85+,3
17,33,Other institution,M,85+,3
17,34,Care Home,M,85+,44
17,34,Care Home,F,85+,97
17,34,Home / Non-institution,M,85+,18
17,34,Home / Non-institution,F,85+,34
17,34,Hospital,M,85+,70
17,34,Hospital,F,85+,90
17,35,Care Home,M,85+,44
17,35,Care Home,F,85+,80
17,35,Home / Non-institution,M,85+,15
17,35,Home / Non-institution,F,85+,32
17,35,Hospital,M,85+,67
17,35,Hospital,F,85+,72
17,35,Other institution,F,85+,2
17,36,Care Home,M,85+,33
17,36,Care Home,F,85+,83
17,36,Home / Non-institution,M,85+,22
17,36,Home / Non-institution,F,85+,30
17,36,Hospital,M,85+,50
17,36,Hospital,F,85+,85
17,36,Other institution,F,85+,2
17,37,Care Home,M,85+,34
17,37,Care Home,F,85+,90
17,37,Home / Non-institution,M,85+,22
17,37,Home / Non-institution,F,85+,35
17,37,Hospital,M,85+,48
17,37,Hospital,F,85+,82
17,37,Other institution,M,85+,1
17,37,Other institution,F,85+,3
17,38,Care Home,M,85+,40
17,38,Care Home,F,85+,93
17,38,Home / Non-institution,M,85+,20
17,38,Home / Non-institution,F,85+,22
17,38,Hospital,M,85+,75
17,38,Hospital,F,85+,89
17,38,Other institution,F,85+,1
17,38,Other institution,M,85+,2
17,39,Care Home,M,85+,44
17,39,Care Home,F,85+,92
17,39,Home / Non-institution,M,85+,25
17,39,Home / Non-institution,F,85+,33
17,39,Hospital,M,85+,57
17,39,Hospital,F,85+,94
17,39,Other institution,F,85+,1
17,40,Care Home,M,85+,35
17,40,Care Home,F,85+,78
17,40,Home / Non-institution,M,85+,21
17,40,Home / Non-institution,F,85+,34
17,40,Hospital,M,85+,70
17,40,Hospital,F,85+,89
17,40,Other institution,F,85+,1
17,41,Care Home,M,85+,37
17,41,Care Home,F,85+,106
17,41,Home / Non-institution,M,85+,27
17,41,Home / Non-institution,F,85+,34
17,41,Hospital,M,85+,67
17,41,Hospital,F,85+,100
17,41,Other institution,F,85+,2
17,42,Care Home,M,85+,48
17,42,Care Home,F,85+,105
17,42,Home / Non-institution,M,85+,23
17,42,Home / Non-institution,F,85+,31
17,42,Hospital,M,85+,61
17,42,Hospital,F,85+,74
17,42,Other institution,M,85+,1
17,42,Other institution,F,85+,3
17,43,Care Home,M,85+,43
17,43,Care Home,F,85+,88
17,43,Home / Non-institution,M,85+,23
17,43,Home / Non-institution,F,85+,34
17,43,Hospital,M,85+,71
17,43,Hospital,F,85+,91
17,44,Care Home,M,85+,32
17,44,Care Home,F,85+,83
17,44,Home / Non-institution,M,85+,19
17,44,Home / Non-institution,F,85+,37
17,44,Hospital,M,85+,67
17,44,Hospital,F,85+,89
17,44,Other institution,F,85+,3
17,45,Care Home,M,85+,48
17,45,Care Home,F,85+,100
17,45,Home / Non-institution,M,85+,27
17,45,Home / Non-institution,F,85+,36
17,45,Hospital,M,85+,68
17,45,Hospital,F,85+,94
17,45,Other institution,F,85+,2
17,46,Care Home,M,85+,33
17,46,Care Home,F,85+,102
17,46,Home / Non-institution,M,85+,28
17,46,Home / Non-institution,F,85+,42
17,46,Hospital,M,85+,79
17,46,Hospital,F,85+,95
17,46,Other institution,F,85+,3
17,47,Care Home,M,85+,66
17,47,Care Home,F,85+,111
17,47,Home / Non-institution,M,85+,25
17,47,Home / Non-institution,F,85+,32
17,47,Hospital,M,85+,72
17,47,Hospital,F,85+,91
17,47,Other institution,M,85+,2
17,47,Other institution,F,85+,3
17,48,Care Home,M,85+,33
17,48,Care Home,F,85+,97
17,48,Home / Non-institution,M,85+,34
17,48,Home / Non-institution,F,85+,45
17,48,Hospital,M,85+,70
17,48,Hospital,F,85+,110
17,49,Care Home,M,85+,43
17,49,Care Home,F,85+,128
17,49,Home / Non-institution,M,85+,35
17,49,Home / Non-institution,F,85+,39
17,49,Hospital,M,85+,84
17,49,Hospital,F,85+,104
17,49,Other institution,M,85+,1
17,49,Other institution,F,85+,3
17,50,Care Home,M,85+,65
17,50,Care Home,F,85+,131
17,50,Home / Non-institution,M,85+,26
17,50,Home / Non-institution,F,85+,49
17,50,Hospital,M,85+,88
17,50,Hospital,F,85+,113
17,50,Other institution,M,85+,2
17,50,Other institution,F,85+,3
17,51,Care Home,M,85+,70
17,51,Care Home,F,85+,151
17,51,Home / Non-institution,M,85+,26
17,51,Home / Non-institution,F,85+,56
17,51,Hospital,M,85+,106
17,51,Hospital,F,85+,119
17,51,Other institution,F,85+,4
17,52,Care Home,M,85+,54
17,52,Care Home,F,85+,151
17,52,Home / Non-institution,M,85+,27
17,52,Home / Non-institution,F,85+,50
17,52,Hospital,M,85+,68
17,52,Hospital,F,85+,115
17,52,Other institution,M,85+,2
17,52,Other institution,F,85+,3
18,1,Care Home,M,85+,66
18,1,Care Home,F,85+,178
18,1,Home / Non-institution,M,85+,29
18,1,Home / Non-institution,F,85+,66
18,1,Hospital,M,85+,105
18,1,Hospital,F,85+,134
18,1,Other institution,F,85+,1
18,1,Other institution,M,85+,2
18,2,Care Home,M,85+,73
18,2,Care Home,F,85+,224
18,2,Home / Non-institution,M,85+,40
18,2,Home / Non-institution,F,85+,71
18,2,Hospital,M,85+,125
18,2,Hospital,F,85+,187
18,2,Other institution,F,85+,2
18,2,Other institution,M,85+,2
18,3,Care Home,M,85+,58
18,3,Care Home,F,85+,219
18,3,Home / Non-institution,M,85+,44
18,3,Home / Non-institution,F,85+,48
18,3,Hospital,M,85+,99
18,3,Hospital,F,85+,170
18,3,Other institution,M,85+,1
18,3,Other institution,F,85+,2
18,4,Care Home,M,85+,71
18,4,Care Home,F,85+,193
18,4,Home / Non-institution,F,85+,41
18,4,Home / Non-institution,M,85+,44
18,4,Hospital,M,85+,116
18,4,Hospital,F,85+,140
18,4,Other institution,F,85+,3
18,5,Care Home,M,85+,51
18,5,Care Home,F,85+,149
18,5,Home / Non-institution,M,85+,23
18,5,Home / Non-institution,F,85+,42
18,5,Hospital,M,85+,94
18,5,Hospital,F,85+,141
18,5,Other institution,F,85+,1
18,6,Care Home,M,85+,45
18,6,Care Home,F,85+,136
18,6,Home / Non-institution,F,85+,27
18,6,Home / Non-institution,M,85+,28
18,6,Hospital,M,85+,74
18,6,Hospital,F,85+,123
18,6,Other institution,F,85+,2
18,6,Other institution,M,85+,2
18,7,Care Home,M,85+,51
18,7,Care Home,F,85+,102
18,7,Home / Non-institution,M,85+,33
18,7,Home / Non-institution,F,85+,48
18,7,Hospital,M,85+,86
18,7,Hospital,F,85+,111
18,7,Other institution,F,85+,2
18,7,Other institution,M,85+,2
18,8,Care Home,M,85+,41
18,8,Care Home,F,85+,114
18,8,Home / Non-institution,M,85+,34
18,8,Home / Non-institution,F,85+,39
18,8,Hospital,M,85+,77
18,8,Hospital,F,85+,117
18,9,Care Home,M,85+,38
18,9,Care Home,F,85+,95
18,9,Home / Non-institution,M,85+,24
18,9,Home / Non-institution,F,85+,33
18,9,Hospital,M,85+,68
18,9,Hospital,F,85+,90
18,10,Care Home,M,85+,63
18,10,Care Home,F,85+,147
18,10,Home / Non-institution,M,85+,35
18,10,Home / Non-institution,F,85+,40
18,10,Hospital,M,85+,79
18,10,Hospital,F,85+,145
18,10,Other institution,F,85+,1
18,11,Care Home,M,85+,44
18,11,Care Home,F,85+,124
18,11,Home / Non-institution,M,85+,18
18,11,Home / Non-institution,F,85+,37
18,11,Hospital,M,85+,81
18,11,Hospital,F,85+,125
18,12,Care Home,M,85+,37
18,12,Care Home,F,85+,107
18,12,Home / Non-institution,M,85+,19
18,12,Home / Non-institution,F,85+,41
18,12,Hospital,M,85+,79
18,12,Hospital,F,85+,90
18,12,Other institution,M,85+,1
18,13,Care Home,M,85+,49
18,13,Care Home,F,85+,104
18,13,Home / Non-institution,M,85+,29
18,13,Home / Non-institution,F,85+,42
18,13,Hospital,M,85+,62
18,13,Hospital,F,85+,76
18,13,Other institution,F,85+,2
18,14,Care Home,M,85+,34
18,14,Care Home,F,85+,110
18,14,Home / Non-institution,M,85+,29
18,14,Home / Non-institution,F,85+,40
18,14,Hospital,M,85+,83
18,14,Hospital,F,85+,105
18,14,Other institution,F,85+,1
18,15,Care Home,M,85+,34
18,15,Care Home,F,85+,101
18,15,Home / Non-institution,M,85+,26
18,15,Home / Non-institution,F,85+,38
18,15,Hospital,M,85+,65
18,15,Hospital,F,85+,98
18,15,Other institution,M,85+,1
18,16,Care Home,M,85+,43
18,16,Care Home,F,85+,101
18,16,Home / Non-institution,M,85+,18
18,16,Home / Non-institution,F,85+,27
18,16,Hospital,M,85+,60
18,16,Hospital,F,85+,99
18,16,Other institution,F,85+,1
18,17,Care Home,M,85+,40
18,17,Care Home,F,85+,78
18,17,Home / Non-institution,M,85+,21
18,17,Home / Non-institution,F,85+,31
18,17,Hospital,M,85+,61
18,17,Hospital,F,85+,88
18,18,Care Home,M,85+,36
18,18,Care Home,F,85+,97
18,18,Home / Non-institution,M,85+,16
18,18,Home / Non-institution,F,85+,38
18,18,Hospital,M,85+,66
18,18,Hospital,F,85+,95
18,19,Care Home,M,85+,38
18,19,Care Home,F,85+,80
18,19,Home / Non-institution,M,85+,22
18,19,Home / Non-institution,F,85+,28
18,19,Hospital,M,85+,65
18,19,Hospital,F,85+,69
18,20,Care Home,M,85+,27
18,20,Care Home,F,85+,88
18,20,Home / Non-institution,M,85+,16
18,20,Home / Non-institution,F,85+,34
18,20,Hospital,M,85+,60
18,20,Hospital,F,85+,80
18,20,Other institution,F,85+,2
18,21,Care Home,M,85+,51
18,21,Care Home,F,85+,102
18,21,Home / Non-institution,F,85+,23
18,21,Home / Non-institution,M,85+,27
18,21,Hospital,F,85+,76
18,21,Hospital,M,85+,78
18,21,Other institution,F,85+,1
18,21,Other institution,M,85+,1
18,22,Care Home,M,85+,38
18,22,Care Home,F,85+,83
18,22,Home / Non-institution,F,85+,25
18,22,Home / Non-institution,M,85+,31
18,22,Hospital,M,85+,60
18,22,Hospital,F,85+,86
18,22,Other institution,F,85+,1
18,22,Other institution,M,85+,1
18,23,Care Home,M,85+,34
18,23,Care Home,F,85+,84
18,23,Home / Non-institution,M,85+,20
18,23,Home / Non-institution,F,85+,30
18,23,Hospital,M,85+,57
18,23,Hospital,F,85+,84
18,23,Other institution,M,85+,1
18,24,Care Home,M,85+,30
18,24,Care Home,F,85+,81
18,24,Home / Non-institution,M,85+,14
18,24,Home / Non-institution,F,85+,24
18,24,Hospital,M,85+,43
18,24,Hospital,F,85+,72
18,24,Other institution,M,85+,1
18,25,Care Home,M,85+,28
18,25,Care Home,F,85+,78
18,25,Home / Non-institution,M,85+,24
18,25,Home / Non-institution,F,85+,34
18,25,Hospital,M,85+,61
18,25,Hospital,F,85+,80
18,25,Other institution,F,85+,2
18,26,Care Home,M,85+,39
18,26,Care Home,F,85+,84
18,26,Home / Non-institution,F,85+,28
18,26,Home / Non-institution,M,85+,28
18,26,Hospital,M,85+,53
18,26,Hospital,F,85+,74
18,26,Other institution,F,85+,2
18,26,Other institution,M,85+,2
18,27,Care Home,M,85+,22
18,27,Care Home,F,85+,92
18,27,Home / Non-institution,M,85+,22
18,27,Home / Non-institution,F,85+,40
18,27,Hospital,M,85+,59
18,27,Hospital,F,85+,82
18,27,Other institution,F,85+,1
18,28,Care Home,M,85+,33
18,28,Care Home,F,85+,88
18,28,Home / Non-institution,M,85+,19
18,28,Home / Non-institution,F,85+,35
18,28,Hospital,M,85+,77
18,28,Hospital,F,85+,78
18,29,Care Home,M,85+,27
18,29,Care Home,F,85+,73
18,29,Home / Non-institution,M,85+,25
18,29,Home / Non-institution,F,85+,26
18,29,Hospital,M,85+,51
18,29,Hospital,F,85+,76
18,29,Other institution,M,85+,1
18,30,Care Home,M,85+,39
18,30,Care Home,F,85+,74
18,30,Home / Non-institution,M,85+,17
18,30,Home / Non-institution,F,85+,33
18,30,Hospital,M,85+,55
18,30,Hospital,F,85+,87
18,30,Other institution,F,85+,1
18,31,Care Home,M,85+,34
18,31,Care Home,F,85+,78
18,31,Home / Non-institution,M,85+,18
18,31,Home / Non-institution,F,85+,26
18,31,Hospital,F,85+,58
18,31,Hospital,M,85+,61
18,31,Other institution,F,85+,2
18,32,Care Home,M,85+,30
18,32,Care Home,F,85+,83
18,32,Home / Non-institution,M,85+,16
18,32,Home / Non-institution,F,85+,23
18,32,Hospital,F,85+,71
18,32,Hospital,M,85+,73
18,32,Other institution,F,85+,1
18,33,Care Home,M,85+,42
18,33,Care Home,F,85+,67
18,33,Home / Non-institution,M,85+,17
18,33,Home / Non-institution,F,85+,26
18,33,Hospital,F,85+,58
18,33,Hospital,M,85+,68
18,33,Other institution,F,85+,1
18,33,Other institution,M,85+,2
18,34,Care Home,M,85+,42
18,34,Care Home,F,85+,87
18,34,Home / Non-institution,M,85+,24
18,34,Home / Non-institution,F,85+,28
18,34,Hospital,M,85+,64
18,34,Hospital,F,85+,76
18,35,Care Home,M,85+,32
18,35,Care Home,F,85+,81
18,35,Home / Non-institution,M,85+,21
18,35,Home / Non-institution,F,85+,30
18,35,Hospital,M,85+,47
18,35,Hospital,F,85+,77
18,36,Care Home,M,85+,27
18,36,Care Home,F,85+,89
18,36,Home / Non-institution,M,85+,26
18,36,Home / Non-institution,F,85+,39
18,36,Hospital,M,85+,57
18,36,Hospital,F,85+,73
18,37,Care Home,M,85+,41
18,37,Care Home,F,85+,96
18,37,Home / Non-institution,M,85+,26
18,37,Home / Non-institution,F,85+,31
18,37,Hospital,M,85+,59
18,37,Hospital,F,85+,75
18,37,Other institution,M,85+,1
18,37,Other institution,F,85+,3
18,38,Care Home,M,85+,35
18,38,Care Home,F,85+,75
18,38,Home / Non-institution,M,85+,20
18,38,Home / Non-institution,F,85+,29
18,38,Hospital,F,85+,78
18,38,Hospital,M,85+,82
18,38,Other institution,M,85+,1
18,38,Other institution,F,85+,2
18,39,Care Home,M,85+,41
18,39,Care Home,F,85+,79
18,39,Home / Non-institution,M,85+,27
18,39,Home / Non-institution,F,85+,41
18,39,Hospital,M,85+,66
18,39,Hospital,F,85+,76
18,39,Other institution,F,85+,1
18,40,Care Home,M,85+,41
18,40,Care Home,F,85+,79
18,40,Home / Non-institution,F,85+,22
18,40,Home / Non-institution,M,85+,22
18,40,Hospital,M,85+,84
18,40,Hospital,F,85+,88
18,40,Other institution,F,85+,3
18,41,Care Home,M,85+,43
18,41,Care Home,F,85+,94
18,41,Home / Non-institution,F,85+,26
18,41,Home / Non-institution,M,85+,27
18,41,Hospital,M,85+,77
18,41,Hospital,F,85+,96
18,42,Care Home,M,85+,46
18,42,Care Home,F,85+,105
18,42,Home / Non-institution,F,85+,29
18,42,Home / Non-institution,M,85+,34
18,42,Hospital,M,85+,50
18,42,Hospital,F,85+,78
18,42,Other institution,F,85+,1
18,42,Other institution,M,85+,1
18,43,Care Home,M,85+,38
18,43,Care Home,F,85+,88
18,43,Home / Non-institution,M,85+,18
18,43,Home / Non-institution,F,85+,38
18,43,Hospital,M,85+,59
18,43,Hospital,F,85+,97
18,43,Other institution,F,85+,1
18,44,Care Home,M,85+,38
18,44,Care Home,F,85+,92
18,44,Home / Non-institution,M,85+,26
18,44,Home / Non-institution,F,85+,34
18,44,Hospital,M,85+,63
18,44,Hospital,F,85+,93
18,44,Other institution,F,85+,1
18,45,Care Home,M,85+,49
18,45,Care Home,F,85+,100
18,45,Home / Non-institution,M,85+,25
18,45,Home / Non-institution,F,85+,26
18,45,Hospital,M,85+,69
18,45,Hospital,F,85+,100
18,45,Other institution,F,85+,1
18,46,Care Home,M,85+,37
18,46,Care Home,F,85+,105
18,46,Home / Non-institution,M,85+,26
18,46,Home / Non-institution,F,85+,32
18,46,Hospital,M,85+,63
18,46,Hospital,F,85+,83
18,46,Other institution,M,85+,1
18,46,Other institution,F,85+,2
18,47,Care Home,M,85+,34
18,47,Care Home,F,85+,90
18,47,Home / Non-institution,M,85+,26
18,47,Home / Non-institution,F,85+,31
18,47,Hospital,M,85+,69
18,47,Hospital,F,85+,86
18,47,Other institution,F,85+,1
18,48,Care Home,M,85+,45
18,48,Care Home,F,85+,89
18,48,Home / Non-institution,M,85+,22
18,48,Home / Non-institution,F,85+,33
18,48,Hospital,M,85+,71
18,48,Hospital,F,85+,75
18,48,Other institution,F,85+,2
18,49,Care Home,M,85+,36
18,49,Care Home,F,85+,114
18,49,Home / Non-institution,M,85+,26
18,49,Home / Non-institution,F,85+,60
18,49,Hospital,M,85+,69
18,49,Hospital,F,85+,80
18,49,Other institution,F,85+,1
18,49,Other institution,M,85+,3
18,50,Care Home,M,85+,41
18,50,Care Home,F,85+,121
18,50,Home / Non-institution,M,85+,31
18,50,Home / Non-institution,F,85+,34
18,50,Hospital,M,85+,65
18,50,Hospital,F,85+,89
18,50,Other institution,F,85+,1
18,51,Care Home,M,85+,53
18,51,Care Home,F,85+,98
18,51,Home / Non-institution,F,85+,28
18,51,Home / Non-institution,M,85+,30
18,51,Hospital,M,85+,69
18,51,Hospital,F,85+,99
18,51,Other institution,F,85+,1
18,52,Care Home,M,85+,47
18,52,Care Home,F,85+,100
18,52,Home / Non-institution,M,85+,27
18,52,Home / Non-institution,F,85+,34
18,52,Hospital,M,85+,77
18,52,Hospital,F,85+,106
19,1,Care Home,M,85+,34
19,1,Care Home,F,85+,112
19,1,Home / Non-institution,M,85+,23
19,1,Home / Non-institution,F,85+,34
19,1,Hospital,M,85+,65
19,1,Hospital,F,85+,90
